Year,Is_Forecast,State,Region,Tier,Market_Tier,State_Population,State_Demand,State_Demand_M,State_Revenue,State_Revenue_Cr,State_Patients,State_Prevalence,State_Diagnosis_Rate,State_Treatment_Rate,State_Healthcare_Score,State_Hospitals,State_Priority_Score,Treatment_Gap_M,Opportunity_Cr
2015.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),71659515.02623965,39367077.74912651,39.36707774912651,544993468.9032819,54.49934689032819,107855.00753185345,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2015.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),76028997.64979084,35011000.45873714,35.01100045873714,484688416.83848184,48.46884168384818,95920.54920201958,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2015.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),34081964.46369934,31113829.203802098,31.113829203802098,430736409.1565214,43.073640915652135,85243.36768164959,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2015.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),27090792.266017426,28671037.07661455,28.67103707661455,396918665.2109447,39.69186652109447,78550.78651127274,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2015.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),18351827.01891503,26538889.034965303,26.5388890349653,367401443.6168287,36.740144361682866,72709.2850273022,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2015.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),41073136.66138126,25218651.67142752,25.218651671427523,349124223.623121,34.9124223623121,69092.19636007541,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2015.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),31460274.889568627,23128864.186897136,23.128864186897136,320193436.8951132,32.019343689511324,63366.751196978454,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2015.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),26216895.741307188,22239292.48740109,22.23929248740109,307878304.7068396,30.78783047068396,60929.568458633126,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2015.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),34081964.46369934,18172679.003990605,18.172679003990606,251580557.56044614,25.158055756044615,49788.16165476879,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2015.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),26216895.741307188,12919969.921252063,12.919969921252063,178862634.16302115,17.886263416302114,35397.177866444006,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2015.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),10486758.296522874,6692968.024779757,6.6929680247797565,92656708.84510602,9.265670884510602,18336.89869802673,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2015.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6554223.935326797,4341957.10468307,4.34195710468307,60109573.77609727,6.010957377609727,11895.772889542659,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2015.0,0.0,Goa,West,Urban,Tier-5 (Small),1398234.4395363834,2982183.221167689,2.982183221167689,41285014.57402193,4.1285014574021925,8170.364989500518,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2015.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1398234.4395363834,2970887.07260266,2.9708870726026597,41128631.94305973,4.112863194305973,8139.416637267563,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2015.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3670365.403783006,2787324.6584209367,2.787324658420937,38587414.189923905,3.8587414189923903,7636.505913482019,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2015.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2796468.8790727668,1920345.2560549513,1.9203452560549514,26585047.263574727,2.6585047263574726,5261.219879602607,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2015.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1048675.8296522875,1736782.841873228,1.736782841873228,24043829.510438908,2.4043829510438908,4758.309155817064,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2015.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3058637.8364858385,1705012.4240340837,1.7050124240340838,23604003.360857707,2.3604003360857706,4671.266915161873,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2015.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2009962.006833551,1217866.0171672027,1.2178660171672027,16860002.40061265,1.6860002400612648,3336.6192251156235,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2015.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1136065.4821233114,853565.2259450132,0.8535652259450133,11816662.552081559,1.1816662552081558,2338.5348656027763,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2015.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1398234.4395363834,813322.696682097,0.813322696682097,11259549.429278707,1.1259549429278708,2228.2813607728685,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2015.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),611727.5672971677,706715.2945996346,0.7067152945996346,9783688.349572904,0.9783688349572904,1936.2062865743414,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2016.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),111434585.71589275,121740210.91294576,121.74021091294576,1734233393.2226348,173.42333932226347,333534.8244190295,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2016.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),87555745.91963002,111054780.7783349,111.0547807783349,1582015571.178275,158.20155711782752,304259.6733653011,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2016.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),68983314.96698122,95161738.71605164,95.16173871605164,1355613431.264021,135.56134312640208,260717.09237274423,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2016.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),212256353.74455762,94326555.67104757,94.32655567104757,1343715946.3226225,134.37159463226226,258428.91964670568,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2016.0,0.0,Kerala,South,Urban,Tier-3 (Mid),31838453.06168364,75166474.05036603,75.16647405036603,1070773644.7258399,107.07736447258398,205935.54534346858,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2016.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),114972191.61163537,65995836.69345863,65.99583669345863,940134594.3889183,94.01345943889183,180810.51148892776,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2016.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),60139300.227624655,64030700.11697847,64.03070011697847,912140512.1738636,91.21405121738637,175426.5756629547,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2016.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),63676906.12336728,58364556.32146068,58.36455632146068,831424241.7871227,83.14242417871228,159902.89403139913,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2016.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),46873278.1185898,52510086.93736355,52.51008693736355,748025205.1881058,74.80252051881058,143863.2518831878,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2016.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),72520920.86272386,45656673.126889005,45.656673126889004,650395843.4631029,65.03958434631029,125086.77569010686,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2016.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),76942928.23240213,40604634.51152126,40.604634511521255,578427723.7685665,57.84277237685665,111245.57400416784,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2016.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),34491657.48349061,36084820.3856169,36.0848203856169,514041334.67394084,51.40413346739408,98862.52160442986,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2016.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),27416445.69200536,33251748.487858005,33.251748487858,473683199.4805704,47.368319948057035,91100.68078865207,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2016.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),18572430.952648792,30778951.62912047,30.77895162912047,438457312.6932933,43.84573126932933,84325.89487430266,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2016.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),41566869.274975866,29247782.71327968,29.24778271327968,416645256.96739656,41.66452569673966,80130.911543232,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2016.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),31838453.06168364,26824114.268954154,26.824114268954155,382119222.2354958,38.21192222354958,73490.72402453193,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2016.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),26532044.218069702,25792417.56630207,25.792417566302067,367422329.07259214,36.742232907259215,70664.15771589609,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2016.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),34491657.48349061,21076089.782749694,21.076089782749694,300236531.756461,30.023653175646103,57742.711733560805,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2016.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),26532044.218069702,14984166.395661203,14.984166395661203,213454876.88979164,21.345487688979162,41052.510673044395,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2016.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),10612817.68722788,7762289.477096623,7.762289477096623,110576624.74946581,11.05766247494658,21266.546512593486,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2016.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6633011.054517426,5035662.4772304045,5.035662477230405,71734835.67607751,7.173483567607751,13796.335554055902,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2016.0,0.0,Goa,West,Urban,Tier-5 (Small),1415042.3582970507,3458640.374605078,3.458640374605078,49269584.69849616,4.926958469849616,9475.727053712542,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2016.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1415042.3582970507,3445539.46409521,3.4455394640952104,49082957.48372914,4.908295748372914,9439.834148206055,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2016.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3714486.190529758,3232649.6683098595,3.2326496683098593,46050265.243764885,4.6050265243764885,8856.574433725644,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2016.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2830084.7165941014,2227154.7866775123,2.2271547866775125,31726626.51039526,3.1726626510395257,6101.793936102773,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2016.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1061281.768722788,2014264.9908921616,2.0142649908921615,28693934.270431004,2.8693934270431005,5518.534221622361,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2016.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3095405.1587747983,1977418.680083159,1.9774186800831588,28169045.22889873,2.816904522889873,5417.585424885367,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2016.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2034123.3900520105,1412441.9143451133,1.4124419143451132,20120746.59207052,2.012074659207052,3869.703874918119,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2016.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1149721.9161163538,989937.5504018795,0.9899375504018795,14102018.915833773,1.4102018915833774,2712.1576723339163,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2016.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1415042.3582970507,943265.5567104757,0.9432655567104757,13437159.463226227,1.3437159463226227,2584.2891964670566,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2016.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),619081.0317549597,819625.713773599,0.819625713773599,11675865.12386237,1.167586512386237,2245.5499007495864,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2017.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),112753370.41777125,136015247.055721,136.015247055721,1993776459.9778545,199.37764599778544,372644.51248142746,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2017.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),88591933.89967741,124076862.78024912,124.07686278024912,1818777920.8151493,181.87779208151494,339936.61035684694,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2017.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),69799705.49671553,106320231.45558177,106.32023145558176,1558492737.278896,155.8492737278896,291288.3053577583,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2017.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),214768324.60527855,105387116.36278625,105.38711636278624,1544814690.539742,154.4814690539742,288731.82565146923,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2017.0,0.0,Kerala,South,Urban,Tier-3 (Mid),32215248.690791782,83980358.3515953,83.9803583515953,1231024206.5238569,123.10242065238569,230083.17356601454,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2017.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),116332842.49452588,73734388.70521331,73.7343887052133,1080833889.3880486,108.08338893880486,202012.0238498995,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2017.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),60851025.30482893,71538823.78098859,71.5388237809886,1048650250.001804,104.8650250001804,195996.77748216054,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2017.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),64430497.381583564,65208278.249474,65.20827824947399,955854089.7714653,95.58540897714653,178652.81712184657,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2017.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),47428005.01699901,58667324.41272121,58.66732441272121,859973664.099945,85.9973664099945,160732.395651291,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2017.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),73379177.57347018,51010291.73948753,51.01029173948753,747733221.740417,74.7733221740417,139754.22394380145,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2017.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),77853517.66941348,45365860.24679314,45.36586024679314,664994448.8182796,66.49944488182797,124290.0280734059,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2017.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),34899852.748357765,40316060.921076305,40.31606092107631,590972078.2299169,59.09720782299169,110454.96142760634,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2017.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),27740908.59484848,37150788.15531901,37.15078815531901,544573998.1147476,54.457399811474765,101782.98124744937,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2017.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),18792228.402961873,34388035.625669576,34.38803562566957,504076251.88705647,50.407625188705644,94213.79623471119,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2017.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),42058796.901867054,32677324.622211155,32.67732462221115,478999832.8652742,47.899983286527416,89526.91677318126,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2017.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),32215248.690791782,29969461.215667345,29.969461215667344,439306677.6222392,43.93066776222392,82108.11291963657,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2017.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),26846040.57565982,28816789.630449366,28.816789630449367,422410266.9444607,42.24102669444607,78950.10857657362,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2017.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),34899852.748357765,23547433.812310055,23.547433812310054,345169532.4174736,34.51695324174736,64513.517294000165,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2017.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),26846040.57565982,16741182.547213443,16.74118254721344,245400250.3201153,24.54002503201153,45866.25355400944,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2017.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),10738416.230263928,8672481.450687619,8.672481450687618,127125375.57566626,12.712537557566627,23760.223152568822,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2017.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6711510.143914955,5626135.1183258295,5.62613511832583,82470575.92725186,8.247057592725186,15414.068817331041,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2017.0,0.0,Goa,West,Urban,Tier-5 (Small),1431788.830701857,3864194.266635496,3.8641942666354963,56643205.31979054,5.664320531979055,10586.833607220538,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2017.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1431788.830701857,3849557.167140665,3.849557167140665,56428647.72388225,5.642864772388225,10546.731964768947,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2017.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3758445.680592375,3611704.300349654,3.611704300349654,52942086.79037242,5.294208679037242,9895.08027493056,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2017.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2863577.661403714,2488306.9141213424,2.4883069141213423,36474791.30441058,3.6474791304410576,6817.279216770802,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2017.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1073841.623026393,2250454.0473303315,2.2504540473303316,32988230.370900743,3.298823037090074,6165.627526932416,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2017.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3132038.067160312,2209287.205001118,2.209287205001118,32384787.132408656,3.2384787132408657,6052.841657537311,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2017.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2058196.4441339194,1578062.289286513,1.578062289286513,23131990.808863327,2.3131990808863327,4323.458326812365,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2017.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1163328.4249452588,1106015.8305781996,1.1060158305781995,16212508.34082073,1.621250834082073,3030.180357748492,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2017.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1431788.830701857,1053871.1636278625,1.0538711636278624,15448146.90539742,1.5448146905397422,2887.3182565146926,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2017.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),626407.6134320624,915733.5371453909,0.9157335371453909,13423259.594012862,1.3423259594012862,2508.8590058777836,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2018.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),114070883.47523709,159746232.61844864,159.74623261844866,2409544042.494931,240.9544042494931,437660.911283421,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2018.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),89627122.73054343,145724922.8547228,145.7249228547228,2198052585.9805455,219.80525859805456,399246.36398554203,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2018.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),70615308.81800391,124870239.13718121,124.8702391371812,1883489431.1189191,188.3489431118919,342110.2442114554,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2018.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),217277873.2861659,123774320.67288998,123.77432067288997,1866959064.402852,186.6959064402852,339107.7278709315,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2018.0,0.0,Kerala,South,Urban,Tier-3 (Mid),32591680.992924884,98632661.7862092,98.6326617862092,1487733004.4460227,148.77330044460228,270226.47064714856,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2018.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),117692181.36333986,86599047.27634491,86.5990472763449,1306223095.4068568,130.62230954068568,237257.66377080802,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2018.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),61562064.097747006,84020415.59565969,84.02041559565968,1267328114.8984637,126.73281148984637,230192.9194401636,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2018.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),65183361.98584977,76585360.91635068,76.58536091635068,1155180921.0992646,115.51809210992646,209822.90662013888,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2018.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),47982197.01736163,68903187.36764267,68.90318736764267,1039306291.6680114,103.93062916680114,188775.85580176077,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2018.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),74236606.70610668,59910209.38125301,59.91020938125301,903660047.1449919,90.36600471449918,164137.55994863843,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2018.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),78763229.06623514,53280977.102158114,53.28097710215811,803667534.7546653,80.36675347546652,145975.27973194007,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2018.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),35307654.409001954,47350124.23658214,47.35012423658214,714209079.585362,71.42090795853619,129726.36777145792,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2018.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),28065058.63279643,43632596.896927625,43.63259689692762,658135482.6857624,65.81354826857624,119541.36136144557,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
